Loan_ID,Married,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Status,Loan_Amount_Term_org,total_hh_inc,total_pp_hh,avg_inc_hh_d,interest_rate,EMI,EMI_exp,loan_exp,EMI_avg,loan_avg,Long_Term_Loan,Medium_Term_Loan,Short_term_Loan,Very_Long_Term_Loan,Credit_History_Bad,Credit_History_Good,Rural,Semiurban,Urban,Female,Male,Graduate,Not Graduate,self_employed_No,self_employed_Unknown,self_employed_Yes,0,1,2,3
LP002129,1,2499,2458.0,160000.0,1,360.0,4957.0,2,2478.5,0.11,17600.0,3.550534597538834,32.27758725035304,8800.0,80000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002130,1,3523,3230.0,152000.0,0,360.0,6753.0,2,3376.5,0.14,21280.000000000004,3.15119206278691,22.50851473419221,10640.000000000002,76000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002131,1,3083,2168.0,126000.0,1,360.0,5251.0,4,1312.75,0.1,12600.000000000015,2.3995429442011074,23.995429442011044,3150.0000000000036,31500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002137,1,6333,4583.0,259000.0,1,360.0,10916.0,2,5458.0,0.11,28490.0,2.609930377427629,23.72663979479663,14245.0,129500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002138,1,2625,6250.0,187000.0,1,360.0,8875.0,2,4437.5,0.11,20570.0,2.3177464788732394,21.070422535211268,10285.0,93500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002139,1,9083,0.0,228000.0,1,360.0,9083.0,1,9083.0,0.11,25080.0,2.76120224595398,25.101838599581637,25080.0,228000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002140,0,8750,4167.0,308000.0,0,360.0,12917.0,2,6458.5,0.11,33880.0,2.62290005419215,23.84454594720136,16940.0,154000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002141,1,2666,2083.0,95000.0,1,360.0,4749.0,5,949.8,0.1,9500.000000000013,2.0004211412929065,20.00421141292904,1900.0000000000025,19000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002142,1,5500,0.0,105000.0,0,360.0,5500.0,1,5500.0,0.12,12599.999999999998,2.2909090909090906,19.09090909090909,12599.999999999998,105000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002143,1,2423,505.0,130000.0,1,360.0,2928.0,2,1464.0,0.1,13000.000000000016,4.439890710382519,44.39890710382514,6500.000000000008,65000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002144,0,3813,0.0,116000.0,1,180.0,3813.0,1,3813.0,0.09,10440.00191395159,2.7380020755183816,30.42223970626803,10440.00191395159,116000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002149,1,8333,3167.0,165000.0,1,360.0,11500.0,4,2875.0,0.11,18150.0,1.5782608695652174,14.347826086956522,4537.5,41250.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002151,1,3875,0.0,67000.0,0,360.0,3875.0,2,1937.5,0.1,6700.000000000008,1.7290322580645183,17.29032258064516,3350.000000000004,33500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002158,1,3000,1666.0,100000.0,0,480.0,4666.0,2,2333.0,0.13,12999.999999999998,2.7861123017573934,21.43163309044149,6499.999999999999,50000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002160,1,5167,3167.0,200000.0,1,360.0,8334.0,5,1666.8,0.11,22000.0,2.6397888168946486,23.99808015358771,4400.0,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002161,0,4723,0.0,81000.0,0,360.0,4723.0,2,2361.5,0.1,8100.00000000001,1.7150116451408024,17.150116451408003,4050.000000000005,40500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002170,1,5000,3667.0,236000.0,1,360.0,8667.0,4,2166.75,0.11,25960.0,2.9952694127148956,27.229721933771778,6490.0,59000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002175,1,4750,2333.0,130000.0,1,360.0,7083.0,2,3541.5,0.1,13000.000000000016,1.8353804884935785,18.353804884935762,6500.000000000008,65000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002178,1,3013,3033.0,95000.0,1,300.0,6046.0,2,3023.0,0.1,9500.00000000363,1.5712868011914705,15.7128680119087,4750.000000001815,47500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002180,0,6822,0.0,141000.0,1,360.0,6822.0,1,6822.0,0.09,12690.000000000426,1.8601583113457087,20.668425681618295,12690.000000000426,141000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002181,0,6216,0.0,133000.0,0,360.0,6216.0,1,6216.0,0.1,13300.000000000016,2.1396396396396424,21.396396396396398,13300.000000000016,133000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002187,0,2500,0.0,96000.0,0,480.0,2500.0,1,2500.0,0.1,9600.0,3.84,38.4,9600.0,96000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002188,0,5124,0.0,124000.0,0,360.0,5124.0,1,5124.0,0.13,16120.000000000002,3.145979703356753,24.19984387197502,16120.000000000002,124000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002190,1,6325,0.0,175000.0,1,360.0,6325.0,2,3162.5,0.11,19250.0,3.0434782608695654,27.66798418972332,9625.0,87500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002191,1,19730,5266.0,570000.0,0,360.0,24996.0,2,12498.0,0.11,62700.00000000001,2.5084013442150748,22.803648583773402,31350.000000000004,285000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002194,0,15759,0.0,55000.0,1,360.0,15759.0,1,15759.0,0.09,4950.000000000166,0.31410622501428814,3.490069166825306,4950.000000000166,55000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002197,1,5185,0.0,155000.0,1,360.0,5185.0,3,1728.3333333333333,0.11,17050.0,3.2883317261330762,29.893924783027966,5683.333333333333,51666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002201,1,9323,7873.0,380000.0,1,300.0,17196.0,4,4299.0,0.1,38000.00000001452,2.2098162363348757,22.09816236334031,9500.00000000363,95000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002205,0,3062,1987.0,111000.0,0,180.0,5049.0,3,1683.0,0.12,13320.00001841875,2.638146171205932,21.984551396316103,4440.000006139583,37000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002209,0,2764,1459.0,110000.0,1,360.0,4223.0,2,2111.5,0.1,11000.000000000013,2.604783329386695,26.04783329386692,5500.000000000006,55000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002211,1,4817,923.0,120000.0,1,180.0,5740.0,2,2870.0,0.09,10800.001979949922,1.881533445984307,20.905923344947734,5400.000989974961,60000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002219,1,8750,4996.0,130000.0,1,360.0,13746.0,5,2749.2,0.1,13000.000000000016,0.9457296668121647,9.457296668121636,2600.000000000003,26000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002223,1,4310,0.0,130000.0,1,360.0,4310.0,1,4310.0,0.1,13000.000000000016,3.0162412993039482,30.162412993039442,13000.000000000016,130000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002224,0,3069,0.0,71000.0,0,480.0,3069.0,1,3069.0,0.1,7100.0,2.3134571521668295,23.134571521668295,7100.0,71000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002225,1,5391,0.0,130000.0,1,360.0,5391.0,3,1797.0,0.1,13000.000000000016,2.4114264514932326,24.114264514932295,4333.3333333333385,43333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002226,1,3333,2500.0,128000.0,1,360.0,5833.0,2,2916.5,0.1,12800.000000000016,2.1944111092062433,21.944111092062403,6400.000000000008,64000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002229,0,5941,4232.0,296000.0,1,360.0,10173.0,2,5086.5,0.11,32560.000000000004,3.2006291162882143,29.096628329892855,16280.000000000002,148000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002231,0,6000,0.0,156000.0,1,360.0,6000.0,1,6000.0,0.11,17160.0,2.86,26.0,17160.0,156000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002234,0,7167,0.0,128000.0,1,360.0,7167.0,1,7167.0,0.09,11520.000000000387,1.6073670992047422,17.859634435607646,11520.000000000387,128000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002236,1,4566,0.0,100000.0,0,360.0,4566.0,3,1522.0,0.1,10000.000000000013,2.1901007446342557,21.901007446342533,3333.3333333333376,33333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002237,0,3667,0.0,113000.0,1,180.0,3667.0,2,1833.5,0.09,10170.001864452843,2.7733847462374808,30.815380419961823,5085.000932226421,56500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002239,0,2346,1600.0,132000.0,1,360.0,3946.0,2,1973.0,0.1,13200.000000000018,3.345159655347192,33.45159655347187,6600.000000000009,66000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002243,1,3010,3136.0,113000.0,0,360.0,6146.0,2,3073.0,0.13,14690.0,2.3901724698991216,18.38594207614709,7345.0,56500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002244,1,2333,2417.0,136000.0,1,360.0,4750.0,2,2375.0,0.1,13600.000000000018,2.863157894736846,28.63157894736842,6800.000000000009,68000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002250,1,5488,0.0,125000.0,1,360.0,5488.0,1,5488.0,0.1,12500.000000000016,2.2776967930029186,22.776967930029155,12500.000000000016,125000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002255,0,9167,0.0,185000.0,1,360.0,9167.0,4,2291.75,0.11,20350.0,2.2199192756627033,20.18108432420639,5087.5,46250.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002262,1,9504,0.0,275000.0,1,360.0,9504.0,4,2376.0,0.11,30250.0,3.1828703703703702,28.935185185185187,7562.5,68750.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002263,1,2583,2115.0,120000.0,1,360.0,4698.0,2,2349.0,0.1,12000.000000000015,2.554278416347385,25.54278416347382,6000.000000000007,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002265,1,1993,1625.0,113000.0,1,180.0,3618.0,4,904.5,0.09,10170.001864452843,2.8109457889587737,31.232725262576007,2542.5004661132107,28250.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002266,1,3100,1400.0,113000.0,1,360.0,4500.0,4,1125.0,0.1,11300.000000000015,2.511111111111114,25.11111111111111,2825.0000000000036,28250.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002272,1,3276,484.0,135000.0,1,360.0,3760.0,4,940.0,0.1,13500.000000000016,3.590425531914898,35.90425531914894,3375.000000000004,33750.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002277,0,3180,0.0,71000.0,0,360.0,3180.0,1,3180.0,0.13,9230.0,2.90251572327044,22.32704402515723,9230.0,71000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002281,1,3033,1459.0,95000.0,1,360.0,4492.0,2,2246.0,0.1,9500.000000000013,2.1148708815672337,21.148708815672308,4750.000000000006,47500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002284,0,3902,1666.0,109000.0,1,360.0,5568.0,2,2784.0,0.1,10900.000000000015,1.9576149425287384,19.576149425287355,5450.000000000007,54500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002287,0,1500,1800.0,103000.0,0,360.0,3300.0,2,1650.0,0.13,13390.000000000002,4.0575757575757585,31.21212121212121,6695.000000000001,51500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002288,1,2889,0.0,45000.0,0,180.0,2889.0,3,963.0,0.12,5400.000007467061,1.8691588810893252,15.576323987538942,1800.0000024890203,15000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002296,0,2755,0.0,65000.0,0,300.0,2755.0,1,2755.0,0.1,6500.000000002484,2.359346642469141,23.593466424682397,6500.000000002484,65000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002297,0,2500,20000.0,103000.0,1,360.0,22500.0,2,11250.0,0.1,10300.000000000013,0.45777777777777834,4.5777777777777775,5150.000000000006,51500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002300,0,1963,0.0,53000.0,1,360.0,1963.0,1,1963.0,0.1,5300.000000000007,2.699949057564955,26.999490575649517,5300.000000000007,53000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002301,0,7441,0.0,194000.0,0,360.0,7441.0,1,7441.0,0.1,19400.000000000025,2.607176454777587,26.071764547775835,19400.000000000025,194000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002305,0,4547,0.0,115000.0,1,360.0,4547.0,1,4547.0,0.1,11500.000000000015,2.529140092368598,25.29140092368595,11500.000000000015,115000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002308,1,2167,2400.0,115000.0,1,360.0,4567.0,2,2283.5,0.1,11500.000000000015,2.518064374863152,25.180643748631486,5750.000000000007,57500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002314,0,2213,0.0,66000.0,1,360.0,2213.0,1,2213.0,0.1,6600.000000000009,2.982376863985544,29.8237686398554,6600.000000000009,66000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002315,1,8300,0.0,152000.0,0,300.0,8300.0,2,4150.0,0.14,21280.000000000004,2.5638554216867475,18.313253012048193,10640.000000000002,76000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002317,1,81000,0.0,360000.0,0,360.0,81000.0,4,20250.0,0.14,50400.00000000001,0.6222222222222223,4.444444444444445,12600.000000000002,90000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002318,0,3867,0.0,62000.0,0,360.0,3867.0,2,1933.5,0.09,5580.000000000187,1.4429790535299165,16.03310059477631,2790.0000000000937,31000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002319,1,6256,0.0,160000.0,1,360.0,6256.0,1,6256.0,0.11,17600.0,2.813299232736573,25.575447570332482,17600.0,160000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002328,1,6096,0.0,218000.0,0,360.0,6096.0,1,6096.0,0.14,30520.000000000004,5.0065616797900265,35.76115485564304,30520.000000000004,218000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002332,1,2253,2033.0,110000.0,1,360.0,4286.0,2,2143.0,0.1,11000.000000000013,2.5664955669622054,25.664955669622024,5500.000000000006,55000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002335,1,2149,3237.0,178000.0,0,360.0,5386.0,2,2693.0,0.14,24920.000000000004,4.626810248793168,33.04864463423691,12460.000000000002,89000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002337,0,2995,0.0,60000.0,1,360.0,2995.0,1,2995.0,0.1,6000.000000000007,2.0033388981636087,20.03338898163606,6000.000000000007,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002341,0,2600,0.0,160000.0,0,360.0,2600.0,2,1300.0,0.11,17600.0,6.769230769230769,61.53846153846154,8800.0,80000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002342,1,1600,20000.0,239000.0,0,360.0,21600.0,4,5400.0,0.1,23900.00000000003,1.1064814814814827,11.064814814814815,5975.000000000007,59750.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002345,1,1025,2773.0,112000.0,1,360.0,3798.0,2,1899.0,0.1,11200.000000000015,2.948920484465512,29.48920484465508,5600.000000000007,56000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002347,1,3246,1417.0,138000.0,1,360.0,4663.0,2,2331.5,0.1,13800.000000000018,2.959468153549221,29.59468153549217,6900.000000000009,69000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002348,1,5829,0.0,138000.0,1,360.0,5829.0,1,5829.0,0.1,13800.000000000018,2.3674729799279497,23.674729799279465,13800.000000000018,138000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002357,0,2720,0.0,80000.0,0,360.0,2720.0,1,2720.0,0.13,10400.0,3.823529411764706,29.41176470588235,10400.0,80000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002361,1,1820,1719.0,100000.0,1,360.0,3539.0,2,1769.5,0.1,10000.000000000013,2.825656965244423,28.256569652444192,5000.000000000006,50000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002362,1,7250,1667.0,110000.0,0,360.0,8917.0,3,2972.3333333333335,0.13,14300.0,1.6036783671638444,12.33598743972188,4766.666666666667,36666.666666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002364,1,14880,0.0,96000.0,1,360.0,14880.0,1,14880.0,0.1,9600.000000000013,0.6451612903225815,6.451612903225806,9600.000000000013,96000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002366,1,2666,4300.0,121000.0,1,360.0,6966.0,2,3483.0,0.1,12100.000000000015,1.737008326155615,17.37008326155613,6050.000000000007,60500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002367,0,4606,0.0,81000.0,0,360.0,4606.0,2,2303.0,0.1,8100.00000000001,1.7585757707338276,17.585757707338253,4050.000000000005,40500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002368,1,5935,0.0,133000.0,1,360.0,5935.0,3,1978.3333333333333,0.1,13300.000000000016,2.240943555181132,22.40943555181129,4433.3333333333385,44333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002369,1,2920,16.12000084,87000.0,1,360.0,2936.12000084,2,1468.06000042,0.1,8700.000000000011,2.9630941506174855,29.630941506174818,4350.0000000000055,43500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002370,0,2717,0.0,60000.0,1,180.0,2717.0,1,2717.0,0.09,5400.000989974961,1.9874865623757678,22.08317997791682,5400.000989974961,60000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002377,0,8624,0.0,150000.0,1,360.0,8624.0,2,4312.0,0.1,15000.00000000002,1.739332096474956,17.393320964749535,7500.00000000001,75000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002379,0,6500,0.0,105000.0,0,360.0,6500.0,1,6500.0,0.13,13650.0,2.1,16.153846153846153,13650.0,105000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
